post_id,text,post_text,shared_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live,fetched_time
10159129678412217,"The Glasgow climate deal has been described by UK PM Boris Johnson as a ""game-changing agreement"" which sounds ""the death knell for coal power"".

BBC.COM
COP26 deal sounds the death knell for coal power","The Glasgow climate deal has been described by UK PM Boris Johnson as a ""game-changing agreement"" which sounds ""the death knell for coal power"".","BBC.COM
COP26 deal sounds the death knell for coal power",2021-11-15 01:18:34,1636910314,https://ichef.bbci.co.uk/news/1024/branded_news/83B3/production/_115651733_breaking-large-promo-nc.png,https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQFBeDzrHgmmZQz3&w=476&h=249&url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F83B3%2Fproduction%2F_115651733_breaking-large-promo-nc.png&cfs=1&jq=75&ext=jpg&_nc_oe=6f09e&_nc_sid=06c271&ccb=3-5&_nc_hash=AQFFE5G37K16O19o,['https://ichef.bbci.co.uk/news/1024/branded_news/83B3/production/_115651733_breaking-large-promo-nc.png'],[],['https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQFBeDzrHgmmZQz3&w=476&h=249&url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F83B3%2Fproduction%2F_115651733_breaking-large-promo-nc.png&cfs=1&jq=75&ext=jpg&_nc_oe=6f09e&_nc_sid=06c271&ccb=3-5&_nc_hash=AQFFE5G37K16O19o'],[None],,,,,,,,,,2268,1100,122,https://facebook.com/bbcnews/posts/10159129678412217,https://bbc.in/3FgEXkU?fbclid=IwAR08DrM4D3yvZQa3s5pKSfxoxG6X8YdIZ8CPSh1_I97U3guwFfb2c3xWvAQ,[],228735667216,BBC News,https://facebook.com/bbcnews/?__tn__=C-R,False,,,,,,,True,,[],https://www.facebook.com/bbcnews/posts/10159129678412217,"{'like': 2268, 'love': 112, 'haha': 698, 'wow': 38, 'care': 11, 'sad': 40, 'angry': 96}",3263,,228735667216,,,[],False,2021-11-15 10:45:22.611966
10159129674032217,"There were reports of an explosion after a taxi pulled up at Liverpool Women's Hospital, police say.

BBC.COM
One dead in car explosion outside Liverpool hospital","There were reports of an explosion after a taxi pulled up at Liverpool Women's Hospital, police say.","BBC.COM
One dead in car explosion outside Liverpool hospital",2021-11-15 01:15:05,1636910105,https://ichef.bbci.co.uk/news/1024/branded_news/11C01/production/_121550727_liverpool.jpg,https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQFLNLmZH_Og2NAS&w=476&h=249&url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F11C01%2Fproduction%2F_121550727_liverpool.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09d&_nc_sid=06c271&ccb=3-5&_nc_hash=AQFYC0qXUknR7iVt,['https://ichef.bbci.co.uk/news/1024/branded_news/11C01/production/_121550727_liverpool.jpg'],[],['https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQFLNLmZH_Og2NAS&w=476&h=249&url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F11C01%2Fproduction%2F_121550727_liverpool.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09d&_nc_sid=06c271&ccb=3-5&_nc_hash=AQFYC0qXUknR7iVt'],[None],,,,,,,,,,1453,837,494,https://facebook.com/bbcnews/posts/10159129674032217,https://bbc.in/3orjWwT?fbclid=IwAR3V9ZZt3j4PT4GgNMOWTP2VPcldqOIa-K0f6ASDCB2Mdll01OVHEyFSY8A,[],228735667216,BBC News,https://facebook.com/bbcnews/?__tn__=C-R,False,,,,,,,True,,[],https://www.facebook.com/bbcnews/posts/10159129674032217,"{'like': 1453, 'love': 12, 'haha': 8, 'wow': 738, 'care': 40, 'sad': 1742, 'angry': 85}",4078,,228735667216,,,[],False,2021-11-15 10:45:23.848773
10159129572347217,"A two-minute silence has been held at the Cenotaph in London and across the UK to mark Remembrance Sunday, commemorating those who have died in military conflicts.

https://bbc.in/3oriUkG","A two-minute silence has been held at the Cenotaph in London and across the UK to mark Remembrance Sunday, commemorating those who have died in military conflicts.

https://bbc.in/3oriUkG",,2021-11-15 00:17:40,1636906660,,https://scontent.fsin4-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/255516226_972659856926103_4637056054435002989_n.jpg?_nc_cat=1&ccb=1-5&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=jJc-NbntlpwAX9KFNWo&_nc_ht=scontent.fsin4-1.fna&oh=acc48f8d629451c97cf37629cac71525&oe=61961CE4,[],[],['https://scontent.fsin4-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/255516226_972659856926103_4637056054435002989_n.jpg?_nc_cat=1&ccb=1-5&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=jJc-NbntlpwAX9KFNWo&_nc_ht=scontent.fsin4-1.fna&oh=acc48f8d629451c97cf37629cac71525&oe=61961CE4'],[None],https://video.fsin4-1.fna.fbcdn.net/v/t42.1790-2/256812025_460242992158538_8164361873723531954_n.mp4?_nc_cat=111&ccb=1-5&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=PS2bt37tPH4AX-VIJql&tn=PCwGJq9Xr-o02sB7&_nc_rml=0&_nc_ht=video.fsin4-1.fna&oh=6e99c3161836b5a2b7cd1edd1504e91c&oe=6191ECED,,,972657740259648,,,https://scontent.fsin4-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/255516226_972659856926103_4637056054435002989_n.jpg?_nc_cat=1&ccb=1-5&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=jJc-NbntlpwAX9KFNWo&_nc_ht=scontent.fsin4-1.fna&oh=acc48f8d629451c97cf37629cac71525&oe=61961CE4,,,6672,591,1000,https://facebook.com/bbcnews/posts/10159129572347217,https://bbc.in/3oriUkG?fbclid=IwAR3ASc1dQdKq4pfqQLjKYW9DRM_AA7ZcKEDmTI0v--SNBNJgwxfbVB_bFGs,"[{'link': 'https://lm.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3oriUkG%3Ffbclid%3DIwAR3ASc1dQdKq4pfqQLjKYW9DRM_AA7ZcKEDmTI0v--SNBNJgwxfbVB_bFGs&h=AT1QGkrIfaQMqISf7VNt_7xy446sEW0hxKzsIaaAoLUxmD0bMJ-Pd24h1BH_Ouoj8-oBptqn9ZgG338owApZO-FK0BNoDIFspKUi1TXxjYX7MFxxiEYDz2bmXREGmYdHNUkkklqQCzFVzL28vwB5KrYzeA', 'text': 'https://bbc.in/3oriUkG'}]",228735667216,BBC News,https://facebook.com/bbcnews/?__tn__=C-R,False,,,,,,,True,,[],https://www.facebook.com/bbcnews/posts/10159129572347217,"{'like': 6672, 'love': 1664, 'haha': 15, 'wow': 4, 'care': 526, 'sad': 47, 'angry': 1}",8929,,228735667216,,,[],False,2021-11-15 10:45:27.595191
10159129469327217,"The artist behind a dress made in global embroidery project said it embodies the ""unity"" of women.

BBC.CO.UK
'This dress is pure sisterhood'","The artist behind a dress made in global embroidery project said it embodies the ""unity"" of women.","BBC.CO.UK
'This dress is pure sisterhood'",2021-11-14 23:14:32,1636902872,https://ichef.bbci.co.uk/news/1024/branded_news/12705/production/_121452557_rd_4_dave_wattscopy.jpg,https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQF9eO-VqQmwi39c&w=476&h=249&url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F12705%2Fproduction%2F_121452557_rd_4_dave_wattscopy.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09e&_nc_sid=06c271&ccb=3-5&_nc_hash=AQHwjamAJj3Y7LHK,['https://ichef.bbci.co.uk/news/1024/branded_news/12705/production/_121452557_rd_4_dave_wattscopy.jpg'],[],['https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQF9eO-VqQmwi39c&w=476&h=249&url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F12705%2Fproduction%2F_121452557_rd_4_dave_wattscopy.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09e&_nc_sid=06c271&ccb=3-5&_nc_hash=AQHwjamAJj3Y7LHK'],[None],,,,,,,,,,1398,163,274,https://facebook.com/bbcnews/posts/10159129469327217,https://bbc.in/3CjUrm1?fbclid=IwAR0YnlUL-7nsiexPH25IrV0t3XQp2bxceoOpAFPrEw8OFcQMsH9TAHtn8RA,[],228735667216,BBC News,https://facebook.com/bbcnews/?__tn__=C-R,False,,,,,,,True,,[],https://www.facebook.com/bbcnews/posts/10159129469327217,"{'like': 1398, 'love': 361, 'haha': 20, 'wow': 46, 'care': 13}",1838,,228735667216,,,[],False,2021-11-15 10:45:29.252032
10159129369152217,"Former princess Mako was forced to give up her titles when she married her ""commoner"" husband last month.

BBC.COM
Former Japanese princess leaves for new life in US","Former princess Mako was forced to give up her titles when she married her ""commoner"" husband last month.","BBC.COM
Former Japanese princess leaves for new life in US",2021-11-14 22:11:21,1636899081,https://ichef.bbci.co.uk/news/1024/branded_news/0AA5/production/_121552720_gettyimages-1236550173-1.jpg,https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQEmMLFDGRpS-Y19&w=476&h=249&url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F0AA5%2Fproduction%2F_121552720_gettyimages-1236550173-1.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09e&_nc_sid=06c271&ccb=3-5&_nc_hash=AQFudTYf8oUfcPSu,['https://ichef.bbci.co.uk/news/1024/branded_news/0AA5/production/_121552720_gettyimages-1236550173-1.jpg'],[],['https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQEmMLFDGRpS-Y19&w=476&h=249&url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F0AA5%2Fproduction%2F_121552720_gettyimages-1236550173-1.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09e&_nc_sid=06c271&ccb=3-5&_nc_hash=AQFudTYf8oUfcPSu'],[None],,,,,,,,,,8431,727,254,https://facebook.com/bbcnews/posts/10159129369152217,https://bbc.in/3DaQz8l?fbclid=IwAR0pO1c0ekXRDYA-CImx_FXX97uH2TQGfT7_C6PuVtGuuczxyIld0fa3-KY,[],228735667216,BBC News,https://facebook.com/bbcnews/?__tn__=C-R,False,,,,,,,True,,[],https://www.facebook.com/bbcnews/posts/10159129369152217,"{'like': 8431, 'love': 1440, 'haha': 51, 'wow': 62, 'care': 203, 'sad': 41, 'angry': 6}",10234,,228735667216,,,[],False,2021-11-15 10:45:31.189506
10159129291477217,"Ted Conrad disappeared with $1.7 million after pulling off a bizarre heist more than 50 years ago.

BBC.COM
US bank robber identified after decades-long hunt",Ted Conrad disappeared with $1.7 million after pulling off a bizarre heist more than 50 years ago.,"BBC.COM
US bank robber identified after decades-long hunt",2021-11-14 21:14:18,1636895658,https://ichef.bbci.co.uk/news/1024/branded_news/12C73/production/_121551967_tedconrad.jpg,https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQGKFSvx_Q_kQYOO&w=476&h=249&url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F12C73%2Fproduction%2F_121551967_tedconrad.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09e&_nc_sid=06c271&ccb=3-5&_nc_hash=AQERGSypNqhQRnKp,['https://ichef.bbci.co.uk/news/1024/branded_news/12C73/production/_121551967_tedconrad.jpg'],[],['https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQGKFSvx_Q_kQYOO&w=476&h=249&url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F12C73%2Fproduction%2F_121551967_tedconrad.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09e&_nc_sid=06c271&ccb=3-5&_nc_hash=AQERGSypNqhQRnKp'],[None],,,,,,,,,,2867,595,423,https://facebook.com/bbcnews/posts/10159129291477217,https://bbc.in/3oqTyDq?fbclid=IwAR1ibIHRJX1r12-q-0o6gDn-wropuFukyfgDt_TUlV1fyakKdNPzcIfoqR8,[],228735667216,BBC News,https://facebook.com/bbcnews/?__tn__=C-R,False,,,,,,,True,,[],https://www.facebook.com/bbcnews/posts/10159129291477217,"{'like': 2867, 'love': 34, 'haha': 534, 'wow': 414, 'care': 5, 'sad': 9, 'angry': 4}",3867,,228735667216,,,[],False,2021-11-15 10:45:32.559090
10159129219487217,"The river was declared ""biologically dead"" in 1957, but since the 1990s there has been an increase in its range of birds, marine mammals and natural habitats.

BBC.COM
Sharks and seahorses found living in River Thames","The river was declared ""biologically dead"" in 1957, but since the 1990s there has been an increase in its range of birds, marine mammals and natural habitats.","BBC.COM
Sharks and seahorses found living in River Thames",2021-11-14 20:25:11,1636892711,https://ichef.bbci.co.uk/news/1024/branded_news/12390/production/_121504647_sharky.jpg,https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQFgIWVc2DeAHBHv&w=476&h=249&url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F12390%2Fproduction%2F_121504647_sharky.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09d&_nc_sid=06c271&ccb=3-5&_nc_hash=AQE-ucjEn380RsL1,['https://ichef.bbci.co.uk/news/1024/branded_news/12390/production/_121504647_sharky.jpg'],[],['https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQFgIWVc2DeAHBHv&w=476&h=249&url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F12390%2Fproduction%2F_121504647_sharky.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09d&_nc_sid=06c271&ccb=3-5&_nc_hash=AQE-ucjEn380RsL1'],[None],,,,,,,,,,2960,253,325,https://facebook.com/bbcnews/posts/10159129219487217,https://bbc.in/3n8rgya?fbclid=IwAR0g2JGWm2__5SDkHsbNDmOewz_C1jPRsChH3_FmqOZlHV1ZeE2b6cYu0As,[],228735667216,BBC News,https://facebook.com/bbcnews/?__tn__=C-R,False,,,,,,,True,,[],https://www.facebook.com/bbcnews/posts/10159129219487217,"{'like': 2960, 'love': 284, 'haha': 9, 'wow': 360, 'care': 16, 'sad': 3, 'angry': 1}",3633,,228735667216,,,[],False,2021-11-15 10:45:34.408857
10159129141042217,"Prince Charles has laid a wreath on behalf of the Queen at the Cenotaph in London as part of Remembrance Sunday commemorations.

BBC.COM
UK falls silent to remember the war dead on Remembrance Sunday",Prince Charles has laid a wreath on behalf of the Queen at the Cenotaph in London as part of Remembrance Sunday commemorations.,"BBC.COM
UK falls silent to remember the war dead on Remembrance Sunday",2021-11-14 19:25:34,1636889134,https://s3.amazonaws.com/prod-cust-photo-posts-jfaikqealaka/2c9b53af-a541-b376-b5df-9efef1d6d30d.jpg,https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQHHi1iyZOoThI6C&w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F2c9b53af-a541-b376-b5df-9efef1d6d30d.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09d&_nc_sid=06c271&ccb=3-5&_nc_hash=AQFEi89dy8X2Xsvg,['https://s3.amazonaws.com/prod-cust-photo-posts-jfaikqealaka/2c9b53af-a541-b376-b5df-9efef1d6d30d.jpg'],[],['https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQHHi1iyZOoThI6C&w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F2c9b53af-a541-b376-b5df-9efef1d6d30d.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09d&_nc_sid=06c271&ccb=3-5&_nc_hash=AQFEi89dy8X2Xsvg'],[None],,,,,,,,,,10282,958,464,https://facebook.com/bbcnews/posts/10159129141042217,https://bbc.in/3ne1PLJ?fbclid=IwAR3GnKM2KfaiVMCLAtrNTFKcD4FNCGaqUlyJKeW6b_MCBCExKm0uZgG1gp8,[],228735667216,BBC News,https://facebook.com/bbcnews/?__tn__=C-R,False,,,,,,,True,,[],https://www.facebook.com/bbcnews/posts/10159129141042217,"{'like': 10282, 'love': 1743, 'haha': 24, 'wow': 8, 'care': 2284, 'sad': 90, 'angry': 8}",14439,,228735667216,,,[],False,2021-11-15 10:45:35.979733
10159129052792217,"Does the effectiveness of Covid vaccines wane over time? We look at how much protection being double vaccinated offers.

BBC.COM
Is my Covid vaccine wearing off?",Does the effectiveness of Covid vaccines wane over time? We look at how much protection being double vaccinated offers.,"BBC.COM
Is my Covid vaccine wearing off?",2021-11-14 18:15:58,1636884958,https://ichef.bbci.co.uk/news/1024/branded_news/13347/production/_121536687_1200-xx-gettyimages-1352439415.jpg,https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQFYoR2bWhU1kEKo&w=476&h=249&url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F13347%2Fproduction%2F_121536687_1200-xx-gettyimages-1352439415.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09d&_nc_sid=06c271&ccb=3-5&_nc_hash=AQHotL3gXvECz51p,['https://ichef.bbci.co.uk/news/1024/branded_news/13347/production/_121536687_1200-xx-gettyimages-1352439415.jpg'],[],['https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQFYoR2bWhU1kEKo&w=476&h=249&url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F13347%2Fproduction%2F_121536687_1200-xx-gettyimages-1352439415.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09d&_nc_sid=06c271&ccb=3-5&_nc_hash=AQHotL3gXvECz51p'],[None],,,,,,,,,,5337,4300,1100,https://facebook.com/bbcnews/posts/10159129052792217,https://bbc.in/3Fei4hP?fbclid=IwAR2wjK4Zo86bIFO-bqSto6vgix3wZfrjU_tYZMjSwyNTYbqrvTbcGziblgk,[],228735667216,BBC News,https://facebook.com/bbcnews/?__tn__=C-R,False,,,,,,,True,,[],https://www.facebook.com/bbcnews/posts/10159129052792217,"{'like': 5337, 'love': 58, 'haha': 2505, 'wow': 73, 'care': 54, 'sad': 37, 'angry': 90}",8154,,228735667216,,,[],False,2021-11-15 10:45:38.736905
10159128985757217,"The Queen will not attend the Remembrance Sunday service at the Cenotaph in London because she has sprained her back.

BBC.COM
The Queen to miss Remembrance Sunday service",The Queen will not attend the Remembrance Sunday service at the Cenotaph in London because she has sprained her back.,"BBC.COM
The Queen to miss Remembrance Sunday service",2021-11-14 17:19:10,1636881550,https://ichef.bbci.co.uk/news/1024/branded_news/83B3/production/_115651733_breaking-large-promo-nc.png,https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQFBeDzrHgmmZQz3&w=476&h=249&url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F83B3%2Fproduction%2F_115651733_breaking-large-promo-nc.png&cfs=1&jq=75&ext=jpg&_nc_oe=6f09e&_nc_sid=06c271&ccb=3-5&_nc_hash=AQFFE5G37K16O19o,['https://ichef.bbci.co.uk/news/1024/branded_news/83B3/production/_115651733_breaking-large-promo-nc.png'],[],['https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQFBeDzrHgmmZQz3&w=476&h=249&url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F83B3%2Fproduction%2F_115651733_breaking-large-promo-nc.png&cfs=1&jq=75&ext=jpg&_nc_oe=6f09e&_nc_sid=06c271&ccb=3-5&_nc_hash=AQFFE5G37K16O19o'],[None],,,,,,,,,,7684,4300,1300,https://facebook.com/bbcnews/posts/10159128985757217,https://bbc.in/3opm9sJ?fbclid=IwAR2SK9SMARjSDvDxr5adPINWyxLm_Ex05POEkRkffHgKjaQyII98RCGvHhQ,[],228735667216,BBC News,https://facebook.com/bbcnews/?__tn__=C-R,False,,,,,,,True,,[],https://www.facebook.com/bbcnews/posts/10159128985757217,"{'like': 7684, 'love': 364, 'haha': 438, 'wow': 679, 'care': 8986, 'sad': 12852, 'angry': 17}",31020,,228735667216,,,[],False,2021-11-15 10:45:40.150033
10159128966477217,"UK Prime Minister Boris Johnson called the deal a ""big step forward"" - but many countries have voiced disappointment.

BBC.CO.UK
COP deal pledges to 'phase down' coal","UK Prime Minister Boris Johnson called the deal a ""big step forward"" - but many countries have voiced disappointment.","BBC.CO.UK
COP deal pledges to 'phase down' coal",2021-11-14 17:01:10,1636880470,https://s3.amazonaws.com/prod-cust-photo-posts-jfaikqealaka/8e97e1b7-a624-6152-e47c-34627e4bd6c0.jpg,https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQHN5K7e2GwN5ruO&w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F8e97e1b7-a624-6152-e47c-34627e4bd6c0.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09d&_nc_sid=06c271&ccb=3-5&_nc_hash=AQFRz8Y7eEaeqx5X,['https://s3.amazonaws.com/prod-cust-photo-posts-jfaikqealaka/8e97e1b7-a624-6152-e47c-34627e4bd6c0.jpg'],[],['https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQHN5K7e2GwN5ruO&w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F8e97e1b7-a624-6152-e47c-34627e4bd6c0.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09d&_nc_sid=06c271&ccb=3-5&_nc_hash=AQFRz8Y7eEaeqx5X'],[None],,,,,,,,,,515,422,35,https://facebook.com/bbcnews/posts/10159128966477217,https://bbc.in/3nerMdT?fbclid=IwAR0munbGUHrYnjf2SrI0ZrHCs85cFfM1KKJWhbzSJ3Of19OgKS-owRP2GxU,[],228735667216,BBC News,https://facebook.com/bbcnews/?__tn__=C-R,False,,,,,,,True,,[],https://www.facebook.com/bbcnews/posts/10159128966477217,"{'like': 515, 'love': 3, 'haha': 99, 'wow': 6, 'care': 2, 'sad': 58, 'angry': 28}",711,,228735667216,,,[],False,2021-11-15 10:45:41.755539
10159128912017217,"""It's like another world down there, the formations, there's blue lagoons, underground rivers, rapids, it's very exhilarating.""

BBC.COM
Why do people navigate perilous caves for fun?","""It's like another world down there, the formations, there's blue lagoons, underground rivers, rapids, it's very exhilarating.""","BBC.COM
Why do people navigate perilous caves for fun?",2021-11-14 16:06:05,1636877165,https://ichef.bbci.co.uk/news/1024/branded_news/62C9/production/_121498252_nettle-pot-derbyshire.jpg,https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQH9lTKoas8q-TI8&w=476&h=249&url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F62C9%2Fproduction%2F_121498252_nettle-pot-derbyshire.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09e&_nc_sid=06c271&ccb=3-5&_nc_hash=AQH1Vt7c217WBuY8,['https://ichef.bbci.co.uk/news/1024/branded_news/62C9/production/_121498252_nettle-pot-derbyshire.jpg'],[],['https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQH9lTKoas8q-TI8&w=476&h=249&url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F62C9%2Fproduction%2F_121498252_nettle-pot-derbyshire.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09e&_nc_sid=06c271&ccb=3-5&_nc_hash=AQH1Vt7c217WBuY8'],[None],,,,,,,,,,1203,620,98,https://facebook.com/bbcnews/posts/10159128912017217,https://bbc.in/31O6D1W?fbclid=IwAR3Jsf67cWV5UF3__hBjsE7e2bpYRRRfduVPURlaFafmIoA4jV5zLJch4XA,[],228735667216,BBC News,https://facebook.com/bbcnews/?__tn__=C-R,False,,,,,,,True,,[],https://www.facebook.com/bbcnews/posts/10159128912017217,"{'like': 1203, 'love': 33, 'haha': 79, 'wow': 27, 'care': 5, 'sad': 5, 'angry': 2}",1354,,228735667216,,,[],False,2021-11-15 10:45:43.716246
10159128851647217,"It's not easy being it, especially now that the colour has become synonymous with nature and the environmental movement.

BBC.COM
The ancient origins of the colour green","It's not easy being it, especially now that the colour has become synonymous with nature and the environmental movement.","BBC.COM
The ancient origins of the colour green",2021-11-14 15:06:51,1636873611,https://s3.amazonaws.com/prod-cust-photo-posts-jfaikqealaka/c36fee99-5f25-21c0-8372-86ef88f3f0e2.jpg,https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQF28bcq0ImWXh8w&w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2Fc36fee99-5f25-21c0-8372-86ef88f3f0e2.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09d&_nc_sid=06c271&ccb=3-5&_nc_hash=AQHE9yLcFjJOYTXR,['https://s3.amazonaws.com/prod-cust-photo-posts-jfaikqealaka/c36fee99-5f25-21c0-8372-86ef88f3f0e2.jpg'],[],['https://external.fsin4-1.fna.fbcdn.net/safe_image.php?d=AQF28bcq0ImWXh8w&w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2Fc36fee99-5f25-21c0-8372-86ef88f3f0e2.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f09d&_nc_sid=06c271&ccb=3-5&_nc_hash=AQHE9yLcFjJOYTXR'],[None],,,,,,,,,,691,82,62,https://facebook.com/bbcnews/posts/10159128851647217,https://bbc.in/30hdiS7?fbclid=IwAR1Ynx-waaGdiN4OjANp0RuDL0x3DPEYT0VDX5YGZKLd2eSMP7fOm4u5mlo,[],228735667216,BBC News,https://facebook.com/bbcnews/?__tn__=C-R,False,,,,,,,True,,[],https://www.facebook.com/bbcnews/posts/10159128851647217,"{'like': 691, 'love': 9, 'haha': 51, 'wow': 6, 'care': 1, 'angry': 1}",759,,228735667216,,,[],False,2021-11-15 10:45:45.761108
